,Iteration,Time,Fitness,FEvals,Temperature,max_iters
5132,5132,3.7759273170004235,456.0,6726.0,50,10000
5133,5133,3.7771202650001214,456.0,6727.0,50,10000
5134,5134,3.7784320150003623,456.0,6729.0,50,10000
5135,5135,3.779728678000538,456.0,6731.0,50,10000
5136,5136,3.780916626000362,456.0,6732.0,50,10000
5137,5137,3.782111557999997,456.0,6733.0,50,10000
5138,5138,3.7833024319998003,456.0,6734.0,50,10000
5139,5139,3.784493926000323,456.0,6735.0,50,10000
5140,5140,3.7856963419999374,456.0,6736.0,50,10000
5141,5141,3.7868946899998264,456.0,6737.0,50,10000
5142,5142,3.788091454000096,456.0,6738.0,50,10000
5143,5143,3.789303688000473,456.0,6739.0,50,10000
5144,5144,3.790511834999961,456.0,6740.0,50,10000
5145,5145,3.7918510569998034,456.0,6742.0,50,10000
5146,5146,3.7930588730005184,456.0,6743.0,50,10000
5147,5147,3.7942793720003465,456.0,6744.0,50,10000
5148,5148,3.7955128560006415,456.0,6745.0,50,10000
5149,5149,3.796744647000196,456.0,6746.0,50,10000
5150,5150,3.797853517000476,456.0,6747.0,50,10000
5151,5151,3.7991321449999305,456.0,6748.0,50,10000
5152,5152,3.8003418140006033,456.0,6749.0,50,10000
5153,5153,3.8016066170002887,456.0,6750.0,50,10000
5154,5154,3.8028824399998484,456.0,6751.0,50,10000
5155,5155,3.804138094999871,456.0,6752.0,50,10000
5156,5156,3.805377839999892,456.0,6753.0,50,10000
5157,5157,3.806591647999994,456.0,6754.0,50,10000
5158,5158,3.8079382140003872,456.0,6756.0,50,10000
5159,5159,3.8091822970000067,456.0,6757.0,50,10000
5160,5160,3.8105280320005477,456.0,6759.0,50,10000
5161,5161,3.811797893000403,456.0,6760.0,50,10000
5162,5162,3.8130472070006363,456.0,6761.0,50,10000
5163,5163,3.8142975830005525,456.0,6762.0,50,10000
5164,5164,3.8156485970002905,456.0,6764.0,50,10000
5165,5165,3.816876240000056,456.0,6765.0,50,10000
5166,5166,3.8180967190000956,456.0,6766.0,50,10000
5167,5167,3.819312970000283,456.0,6767.0,50,10000
5168,5168,3.8206091820002257,456.0,6768.0,50,10000
5169,5169,3.8219354590000876,456.0,6770.0,50,10000
5170,5170,3.8231364220000614,456.0,6771.0,50,10000
5171,5171,3.824254068999835,456.0,6772.0,50,10000
5172,5172,3.825615292999828,456.0,6774.0,50,10000
5173,5173,3.8268228679999083,456.0,6775.0,50,10000
5174,5174,3.8280238799998187,456.0,6776.0,50,10000
5175,5175,3.8292234010004904,456.0,6777.0,50,10000
5176,5176,3.8304345229998944,456.0,6778.0,50,10000
5177,5177,3.8317596380002215,456.0,6779.0,50,10000
5178,5178,3.8329702790006195,456.0,6780.0,50,10000
5179,5179,3.8341816709998966,456.0,6781.0,50,10000
5180,5180,3.835398694000105,456.0,6782.0,50,10000
5181,5181,3.8366112990006513,456.0,6783.0,50,10000
5182,5182,3.8378165190006257,456.0,6784.0,50,10000
5183,5183,3.839021350000621,456.0,6785.0,50,10000
5184,5184,3.8402230540004894,456.0,6786.0,50,10000
5185,5185,3.8414310500002102,456.0,6787.0,50,10000
5186,5186,3.842636260999825,456.0,6788.0,50,10000
5187,5187,3.843843525000011,456.0,6789.0,50,10000
5188,5188,3.8450523930005147,456.0,6790.0,50,10000
5189,5189,3.846258976000172,456.0,6791.0,50,10000
5190,5190,3.8473433600001954,456.0,6792.0,50,10000
5191,5191,3.8487345300000015,456.0,6794.0,50,10000
5192,5192,3.849977401000615,456.0,6795.0,50,10000
5193,5193,3.85122359900015,456.0,6796.0,50,10000
5194,5194,3.852570736000416,456.0,6797.0,50,10000
5195,5195,3.8538671880005495,456.0,6798.0,50,10000
5196,5196,3.855130798000573,456.0,6799.0,50,10000
5197,5197,3.8563660850004453,456.0,6800.0,50,10000
5198,5198,3.857836103000409,456.0,6801.0,50,10000
5199,5199,3.8591181880001386,456.0,6802.0,50,10000
5200,5200,3.8603556790003495,456.0,6803.0,50,10000
5201,5201,3.861709599000278,456.0,6804.0,50,10000
5202,5202,3.8630648710004607,456.0,6806.0,50,10000
5203,5203,3.8642927939999936,456.0,6807.0,50,10000
5204,5204,3.8655256470001405,456.0,6808.0,50,10000
5205,5205,3.8667348150002,456.0,6809.0,50,10000
5206,5206,3.8680609829998502,456.0,6811.0,50,10000
5207,5207,3.869271153000227,456.0,6812.0,50,10000
5208,5208,3.87044002499988,456.0,6813.0,50,10000
5209,5209,3.871612975000062,456.0,6814.0,50,10000
5210,5210,3.872819038000671,456.0,6815.0,50,10000
5211,5211,3.8740658470005656,456.0,6816.0,50,10000
5212,5212,3.8752887010004997,456.0,6817.0,50,10000
5213,5213,3.8765252000002874,456.0,6818.0,50,10000
5214,5214,3.877748915000666,456.0,6819.0,50,10000
5215,5215,3.878993520000222,456.0,6820.0,50,10000
5216,5216,3.8802290980002,456.0,6821.0,50,10000
5217,5217,3.8814732219998405,456.0,6822.0,50,10000
5218,5218,3.8827087890003895,456.0,6823.0,50,10000
5219,5219,3.883951060000072,456.0,6824.0,50,10000
5220,5220,3.8851655280004707,456.0,6825.0,50,10000
5221,5221,3.886381858999812,456.0,6826.0,50,10000
5222,5222,3.887589584000125,456.0,6827.0,50,10000
5223,5223,3.8887980610006707,456.0,6828.0,50,10000
5224,5224,3.8900090830002227,456.0,6829.0,50,10000
5225,5225,3.8912230400001135,456.0,6830.0,50,10000
5226,5226,3.892546713000229,456.0,6832.0,50,10000
5227,5227,3.8937580360006905,456.0,6833.0,50,10000
5228,5228,3.8949202860003425,456.0,6834.0,50,10000
5229,5229,3.896341632000258,456.0,6836.0,50,10000
5230,5230,3.8976872560006086,456.0,6838.0,50,10000
5231,5231,3.8989048100002037,456.0,6839.0,50,10000
5232,5232,3.9001355090003926,456.0,6840.0,50,10000
5233,5233,3.9013658459998624,456.0,6841.0,50,10000
5234,5234,3.9032421360006992,456.0,6842.0,50,10000
5235,5235,3.904479898000318,456.0,6843.0,50,10000
5236,5236,3.905835921000289,456.0,6845.0,50,10000
5237,5237,3.90706927500014,456.0,6846.0,50,10000
5238,5238,3.9083044720000544,456.0,6847.0,50,10000
5239,5239,3.909544187999927,456.0,6848.0,50,10000
5240,5240,3.910782360000667,456.0,6849.0,50,10000
5241,5241,3.912019911000243,456.0,6850.0,50,10000
5242,5242,3.913258505000158,456.0,6851.0,50,10000
5243,5243,3.914496598000369,456.0,6852.0,50,10000
5244,5244,3.9158482230004665,456.0,6854.0,50,10000
5245,5245,3.9171970830002465,456.0,6856.0,50,10000
5246,5246,3.918422962000477,456.0,6857.0,50,10000
5247,5247,3.9196707629998855,456.0,6858.0,50,10000
5248,5248,3.92091440600052,456.0,6859.0,50,10000
5249,5249,3.922162386999844,456.0,6860.0,50,10000
5250,5250,3.9234073520001402,456.0,6861.0,50,10000
5251,5251,3.9246510550001403,456.0,6862.0,50,10000
5252,5252,3.925898886000141,456.0,6863.0,50,10000
5253,5253,3.927143560999866,456.0,6864.0,50,10000
5254,5254,3.9283957790003114,456.0,6865.0,50,10000
5255,5255,3.9296332110006915,456.0,6866.0,50,10000
5256,5256,3.930976059999921,456.0,6868.0,50,10000
5257,5257,3.9322315449999223,456.0,6869.0,50,10000
5258,5258,3.9334606600004918,456.0,6870.0,50,10000
5259,5259,3.934685277000426,456.0,6871.0,50,10000
5260,5260,3.935917098000573,456.0,6872.0,50,10000
5261,5261,3.937142716999915,456.0,6873.0,50,10000
5262,5262,3.9383577859998695,456.0,6874.0,50,10000
5263,5263,3.9396864489999643,456.0,6876.0,50,10000
5264,5264,3.9410315820005053,458.0,6878.0,50,10000
5265,5265,3.9422605670006305,458.0,6879.0,50,10000
5266,5266,3.943549415000234,458.0,6880.0,50,10000
5267,5267,3.94491656900027,458.0,6881.0,50,10000
5268,5268,3.946214073000192,458.0,6882.0,50,10000
5269,5269,3.947434823000549,458.0,6883.0,50,10000
5270,5270,3.9488948019998134,458.0,6885.0,50,10000
5271,5271,3.9501174560000436,458.0,6886.0,50,10000
5272,5272,3.951343063999957,458.0,6887.0,50,10000
5273,5273,3.952682597000603,458.0,6888.0,50,10000
5274,5274,3.953913035000369,458.0,6889.0,50,10000
5275,5275,3.9552545209999153,458.0,6891.0,50,10000
5276,5276,3.9565647190001982,458.0,6892.0,50,10000
5277,5277,3.9577861100005975,458.0,6893.0,50,10000
5278,5278,3.9591232789998685,458.0,6895.0,50,10000
5279,5279,3.9603529450005226,458.0,6896.0,50,10000
5280,5280,3.9616162350002924,458.0,6897.0,50,10000
5281,5281,3.962855149000461,458.0,6898.0,50,10000
5282,5282,3.9640778130005856,458.0,6899.0,50,10000
5283,5283,3.965321896000205,458.0,6900.0,50,10000
5284,5284,3.9665859670003556,458.0,6901.0,50,10000
5285,5285,3.967846782000379,458.0,6902.0,50,10000
5286,5286,3.9691047220003384,458.0,6903.0,50,10000
5287,5287,3.9704059530004088,458.0,6904.0,50,10000
5288,5288,3.9718057580003006,458.0,6906.0,50,10000
5289,5289,3.9730912300001364,458.0,6907.0,50,10000
5290,5290,3.9743619239998225,458.0,6908.0,50,10000
5291,5291,3.9756194120000146,458.0,6909.0,50,10000
5292,5292,3.9768556710005214,458.0,6910.0,50,10000
5293,5293,3.9780944450003517,458.0,6911.0,50,10000
5294,5294,3.979334751999886,458.0,6912.0,50,10000
5295,5295,3.9805792860006477,458.0,6913.0,50,10000
5296,5296,3.9818155550001393,458.0,6914.0,50,10000
5297,5297,3.983061202000499,458.0,6915.0,50,10000
5298,5298,3.9843253030003325,458.0,6916.0,50,10000
5299,5299,3.98558284200044,458.0,6917.0,50,10000
5300,5300,3.9868481749999773,458.0,6918.0,50,10000
5301,5301,3.988011918000666,458.0,6919.0,50,10000
5302,5302,3.9894474709999486,458.0,6921.0,50,10000
5303,5303,3.99069456000052,458.0,6922.0,50,10000
5304,5304,3.991943834000267,458.0,6923.0,50,10000
5305,5305,3.99322435600061,458.0,6924.0,50,10000
5306,5306,3.994451356999889,458.0,6925.0,50,10000
5307,5307,3.9956977250003547,458.0,6926.0,50,10000
5308,5308,3.9969307080000362,458.0,6927.0,50,10000
5309,5309,3.998173931000565,458.0,6928.0,50,10000
5310,5310,3.99954030400022,458.0,6930.0,50,10000
5311,5311,4.000798634000603,458.0,6931.0,50,10000
5312,5312,4.0020450420006455,458.0,6932.0,50,10000
5313,5313,4.003290979000667,458.0,6933.0,50,10000
5314,5314,4.004551273000288,458.0,6934.0,50,10000
5315,5315,4.0058206640005665,458.0,6935.0,50,10000
5316,5316,4.007067993999954,458.0,6936.0,50,10000
5317,5317,4.008303532000355,458.0,6937.0,50,10000
5318,5318,4.009557704000144,458.0,6938.0,50,10000
5319,5319,4.01079543600008,458.0,6939.0,50,10000
5320,5320,4.011981700999968,458.0,6940.0,50,10000
5321,5321,4.013271210000312,458.0,6941.0,50,10000
5322,5322,4.014516596000249,458.0,6942.0,50,10000
5323,5323,4.015891185000328,458.0,6944.0,50,10000
5324,5324,4.017166837999866,458.0,6945.0,50,10000
5325,5325,4.018412544000057,458.0,6946.0,50,10000
5326,5326,4.019664503000058,458.0,6947.0,50,10000
5327,5327,4.02091943600044,458.0,6948.0,50,10000
5328,5328,4.022169481000674,458.0,6949.0,50,10000
5329,5329,4.02344090600036,458.0,6950.0,50,10000
5330,5330,4.024677586000507,458.0,6951.0,50,10000
5331,5331,4.0259218600003805,458.0,6952.0,50,10000
5332,5332,4.0271670860001905,458.0,6953.0,50,10000
5333,5333,4.028419154999938,458.0,6954.0,50,10000
5334,5334,4.029648450999957,458.0,6955.0,50,10000
5335,5335,4.030999364999843,458.0,6956.0,50,10000
5336,5336,4.032246675000351,458.0,6957.0,50,10000
5337,5337,4.033479227000498,458.0,6958.0,50,10000
5338,5338,4.03465576400049,458.0,6959.0,50,10000
5339,5339,4.035945483000432,458.0,6960.0,50,10000
5340,5340,4.037187392000305,458.0,6961.0,50,10000
5341,5341,4.038425464000284,458.0,6962.0,50,10000
5342,5342,4.0396570650000285,458.0,6963.0,50,10000
5343,5343,4.04100651600038,458.0,6964.0,50,10000
5344,5344,4.042274194000129,458.0,6965.0,50,10000
5345,5345,4.043580223999925,458.0,6966.0,50,10000
5346,5346,4.045004906000031,458.0,6967.0,50,10000
5347,5347,4.046280840000691,458.0,6968.0,50,10000
5348,5348,4.047543388000122,458.0,6969.0,50,10000
5349,5349,4.049016802000551,458.0,6970.0,50,10000
5350,5350,4.050415646000147,458.0,6972.0,50,10000
5351,5351,4.051693223000257,458.0,6973.0,50,10000
5352,5352,4.0531900900004985,458.0,6974.0,50,10000
5353,5353,4.054476744000567,458.0,6975.0,50,10000
5354,5354,4.055767845999981,458.0,6976.0,50,10000
5355,5355,4.057203749000109,458.0,6977.0,50,10000
5356,5356,4.058494541000073,458.0,6979.0,50,10000
5357,5357,4.059816390000378,458.0,6980.0,50,10000
5358,5358,4.061089648000234,458.0,6981.0,50,10000
5359,5359,4.0623953580006855,458.0,6982.0,50,10000
5360,5360,4.063675940000394,458.0,6983.0,50,10000
5361,5361,4.0649399909998465,458.0,6984.0,50,10000
5362,5362,4.066224080000211,458.0,6985.0,50,10000
5363,5363,4.067503580000448,458.0,6986.0,50,10000
5364,5364,4.068886394000401,458.0,6987.0,50,10000
5365,5365,4.0702172600003905,458.0,6988.0,50,10000
5366,5366,4.071510325000418,458.0,6989.0,50,10000
5367,5367,4.072793932999957,458.0,6990.0,50,10000
5368,5368,4.074304898000264,458.0,6991.0,50,10000
5369,5369,4.075599626999974,458.0,6992.0,50,10000
5370,5370,4.076888735000466,458.0,6993.0,50,10000
5371,5371,4.0782705270003135,458.0,6995.0,50,10000
5372,5372,4.079653571000563,458.0,6997.0,50,10000
5373,5373,4.080918033000671,458.0,6998.0,50,10000
5374,5374,4.082195920000231,458.0,6999.0,50,10000
5375,5375,4.083378387999801,458.0,7000.0,50,10000
5376,5376,4.084693454999979,458.0,7001.0,50,10000
5377,5377,4.085966423000173,458.0,7002.0,50,10000
5378,5378,4.08723193700007,458.0,7003.0,50,10000
5379,5379,4.088533068000288,458.0,7004.0,50,10000
5380,5380,4.089802850000524,458.0,7005.0,50,10000
5381,5381,4.091067973000463,458.0,7006.0,50,10000
5382,5382,4.092346370000087,458.0,7007.0,50,10000
5383,5383,4.093640879000304,458.0,7008.0,50,10000
5384,5384,4.095058668000092,458.0,7010.0,50,10000
5385,5385,4.096347386000161,458.0,7011.0,50,10000
5386,5386,4.097644809000485,458.0,7012.0,50,10000
5387,5387,4.0989182580005945,458.0,7013.0,50,10000
5388,5388,4.100220821000221,458.0,7014.0,50,10000
5389,5389,4.10162898300041,458.0,7016.0,50,10000
5390,5390,4.102934772000481,458.0,7017.0,50,10000
5391,5391,4.104234690999874,458.0,7018.0,50,10000
5392,5392,4.105539158000283,458.0,7019.0,50,10000
5393,5393,4.106855036000525,458.0,7021.0,50,10000
5394,5394,4.108186013000704,458.0,7022.0,50,10000
5395,5395,4.109474939999927,458.0,7023.0,50,10000
5396,5396,4.11079809200055,458.0,7024.0,50,10000
5397,5397,4.112276515999838,458.0,7026.0,50,10000
5398,5398,4.113583598000332,458.0,7027.0,50,10000
5399,5399,4.114878497000063,458.0,7028.0,50,10000
5400,5400,4.116183935000663,458.0,7029.0,50,10000
5401,5401,4.117485306000162,458.0,7030.0,50,10000
5402,5402,4.118802908000362,458.0,7031.0,50,10000
5403,5403,4.12010908800039,458.0,7032.0,50,10000
5404,5404,4.12150507700062,458.0,7033.0,50,10000
5405,5405,4.122839380000187,458.0,7034.0,50,10000
5406,5406,4.124259554000673,458.0,7036.0,50,10000
5407,5407,4.125575922999815,458.0,7037.0,50,10000
5408,5408,4.126852197000517,458.0,7038.0,50,10000
5409,5409,4.128132818999802,458.0,7039.0,50,10000
5410,5410,4.1294709990006595,458.0,7040.0,50,10000
5411,5411,4.130644280000524,458.0,7041.0,50,10000
5412,5412,4.131999803000326,458.0,7042.0,50,10000
5413,5413,4.133327193000696,458.0,7043.0,50,10000
5414,5414,4.134677426000053,458.0,7044.0,50,10000
5415,5415,4.136027498000658,458.0,7045.0,50,10000
5416,5416,4.137376718999803,458.0,7046.0,50,10000
5417,5417,4.138716292000026,458.0,7047.0,50,10000
5418,5418,4.140039855000396,458.0,7048.0,50,10000
5419,5419,4.141460028999973,458.0,7050.0,50,10000
5420,5420,4.142888187000608,458.0,7052.0,50,10000
5421,5421,4.144212500999856,458.0,7053.0,50,10000
5422,5422,4.145509083999968,458.0,7054.0,50,10000
5423,5423,4.1469017260005785,458.0,7056.0,50,10000
5424,5424,4.148178411000117,458.0,7057.0,50,10000
5425,5425,4.149476536000293,458.0,7058.0,50,10000
5426,5426,4.150778027000342,458.0,7059.0,50,10000
5427,5427,4.152323727000294,458.0,7061.0,50,10000
5428,5428,4.153687936000097,458.0,7062.0,50,10000
5429,5429,4.154996481000126,458.0,7063.0,50,10000
5430,5430,4.156176604000393,458.0,7064.0,50,10000
5431,5431,4.157765034000477,458.0,7065.0,50,10000
5432,5432,4.159156434000579,458.0,7066.0,50,10000
5433,5433,4.160477832000652,458.0,7067.0,50,10000
5434,5434,4.162023792000582,458.0,7068.0,50,10000
5435,5435,4.163335353000548,458.0,7069.0,50,10000
5436,5436,4.164656541000113,458.0,7070.0,50,10000
5437,5437,4.166175490000569,458.0,7071.0,50,10000
5438,5438,4.167479716999878,458.0,7072.0,50,10000
5439,5439,4.168793411000479,458.0,7073.0,50,10000
5440,5440,4.170410344000629,458.0,7075.0,50,10000
5441,5441,4.171871575000296,458.0,7077.0,50,10000
5442,5442,4.173180380000304,458.0,7078.0,50,10000
5443,5443,4.174488955000015,458.0,7079.0,50,10000
5444,5444,4.175812997999856,458.0,7080.0,50,10000
5445,5445,4.1771342870006265,458.0,7081.0,50,10000
5446,5446,4.178454171999874,458.0,7082.0,50,10000
5447,5447,4.17976263699984,458.0,7083.0,50,10000
5448,5448,4.180957448000299,458.0,7084.0,50,10000
5449,5449,4.182274028000393,458.0,7085.0,50,10000
5450,5450,4.183593233000465,458.0,7086.0,50,10000
5451,5451,4.184906606000368,458.0,7087.0,50,10000
5452,5452,4.18623822400059,458.0,7088.0,50,10000
5453,5453,4.18755533500007,458.0,7089.0,50,10000
5454,5454,4.188906490000591,458.0,7090.0,50,10000
5455,5455,4.190215816000091,458.0,7091.0,50,10000
5456,5456,4.1915120869998646,458.0,7092.0,50,10000
5457,5457,4.19283065000036,458.0,7093.0,50,10000
5458,5458,4.194116161000238,458.0,7094.0,50,10000
5459,5459,4.1954000599998835,458.0,7095.0,50,10000
5460,5460,4.1966820150000785,458.0,7096.0,50,10000
5461,5461,4.1979624169998715,458.0,7097.0,50,10000
5462,5462,4.199248369000088,458.0,7098.0,50,10000
5463,5463,4.2005342510001356,458.0,7099.0,50,10000
5464,5464,4.201824060000035,458.0,7100.0,50,10000
5465,5465,4.203110664000633,458.0,7101.0,50,10000
5466,5466,4.204364466000698,458.0,7102.0,50,10000
5467,5467,4.205732893000459,458.0,7103.0,50,10000
5468,5468,4.207025036000232,458.0,7104.0,50,10000
5469,5469,4.208311359000618,458.0,7105.0,50,10000
5470,5470,4.20959919500001,458.0,7106.0,50,10000
5471,5471,4.210887912000544,458.0,7107.0,50,10000
5472,5472,4.212184504000106,458.0,7108.0,50,10000
5473,5473,4.21347480500026,458.0,7109.0,50,10000
5474,5474,4.214761429000646,458.0,7110.0,50,10000
5475,5475,4.216173447000074,458.0,7112.0,50,10000
5476,5476,4.217466582999805,458.0,7113.0,50,10000
5477,5477,4.218759647999832,458.0,7114.0,50,10000
5478,5478,4.220045941000535,458.0,7115.0,50,10000
5479,5479,4.221326263000265,458.0,7116.0,50,10000
5480,5480,4.222730207000495,458.0,7118.0,50,10000
5481,5481,4.224010437999823,458.0,7119.0,50,10000
5482,5482,4.225298885000484,458.0,7120.0,50,10000
5483,5483,4.226561242000571,458.0,7121.0,50,10000
5484,5484,4.227974223000274,458.0,7122.0,50,10000
5485,5485,4.2292494749999605,458.0,7123.0,50,10000
5486,5486,4.230697050999879,458.0,7124.0,50,10000
5487,5487,4.23207131900017,458.0,7125.0,50,10000
5488,5488,4.2333941400002,458.0,7126.0,50,10000
5489,5489,4.2347217100004855,458.0,7127.0,50,10000
5490,5490,4.2360169399998995,458.0,7128.0,50,10000
5491,5491,4.237288846000411,458.0,7129.0,50,10000
5492,5492,4.238569648000521,458.0,7130.0,50,10000
5493,5493,4.239837517000524,458.0,7131.0,50,10000
5494,5494,4.241099323000526,458.0,7132.0,50,10000
5495,5495,4.242364405999979,458.0,7133.0,50,10000
5496,5496,4.243625832000362,458.0,7134.0,50,10000
5497,5497,4.244993147000059,458.0,7136.0,50,10000
5498,5498,4.246358629000497,458.0,7137.0,50,10000
5499,5499,4.247676802000569,458.0,7138.0,50,10000
5500,5500,4.249078560999806,458.0,7139.0,50,10000
5501,5501,4.25046537200069,458.0,7141.0,50,10000
5502,5502,4.2517918500007,458.0,7142.0,50,10000
5503,5503,4.2532659560001775,458.0,7143.0,50,10000
5504,5504,4.2545346560000326,458.0,7144.0,50,10000
5505,5505,4.255912841000281,458.0,7146.0,50,10000
5506,5506,4.257310523000342,458.0,7147.0,50,10000
5507,5507,4.258584602000155,458.0,7148.0,50,10000
5508,5508,4.2598469000004116,458.0,7149.0,50,10000
5509,5509,4.261221759000364,458.0,7150.0,50,10000
5510,5510,4.2624976020006216,458.0,7151.0,50,10000
5511,5511,4.263892298999963,458.0,7153.0,50,10000
5512,5512,4.26516041800005,458.0,7154.0,50,10000
5513,5513,4.266426482000497,458.0,7155.0,50,10000
5514,5514,4.267691574999844,458.0,7156.0,50,10000
5515,5515,4.269067036000706,458.0,7158.0,50,10000
5516,5516,4.270443147000151,458.0,7159.0,50,10000
5517,5517,4.27173332700022,458.0,7160.0,50,10000
5518,5518,4.27292801800013,458.0,7161.0,50,10000
5519,5519,4.2743662160000895,458.0,7163.0,50,10000
5520,5520,4.275663508999969,458.0,7164.0,50,10000
5521,5521,4.276949011000397,458.0,7165.0,50,10000
5522,5522,4.278227939000317,458.0,7166.0,50,10000
5523,5523,4.279513231000237,458.0,7167.0,50,10000
5524,5524,4.280785317000664,458.0,7168.0,50,10000
5525,5525,4.282058525000139,458.0,7169.0,50,10000
5526,5526,4.283328516999973,458.0,7170.0,50,10000
5527,5527,4.284597398000187,458.0,7171.0,50,10000
5528,5528,4.285871056999895,458.0,7172.0,50,10000
5529,5529,4.28714346400011,458.0,7173.0,50,10000
5530,5530,4.288417364000452,458.0,7174.0,50,10000
5531,5531,4.2896882069999265,458.0,7175.0,50,10000
5532,5532,4.290957017000437,458.0,7176.0,50,10000
5533,5533,4.292233201000272,458.0,7177.0,50,10000
5534,5534,4.293618950000564,458.0,7179.0,50,10000
5535,5535,4.294891938000546,458.0,7180.0,50,10000
5536,5536,4.296166389000064,458.0,7181.0,50,10000
5537,5537,4.297443675000068,458.0,7182.0,50,10000
5538,5538,4.2987240270003895,458.0,7183.0,50,10000
5539,5539,4.299998287000562,458.0,7184.0,50,10000
5540,5540,4.301270924000164,458.0,7185.0,50,10000
5541,5541,4.302554071000486,458.0,7186.0,50,10000
5542,5542,4.303834633000406,458.0,7187.0,50,10000
5543,5543,4.305241242000193,458.0,7189.0,50,10000
5544,5544,4.306531883000389,458.0,7190.0,50,10000
5545,5545,4.307818516000225,458.0,7191.0,50,10000
5546,5546,4.309108395999829,458.0,7192.0,50,10000
5547,5547,4.310395330000574,458.0,7193.0,50,10000
5548,5548,4.311680980999881,458.0,7194.0,50,10000
5549,5549,4.31295942900033,458.0,7195.0,50,10000
5550,5550,4.314236926000376,458.0,7196.0,50,10000
5551,5551,4.315522528000656,458.0,7197.0,50,10000
5552,5552,4.316796136000448,458.0,7198.0,50,10000
5553,5553,4.318130999999994,458.0,7200.0,50,10000
5554,5554,4.319501111000136,458.0,7201.0,50,10000
5555,5555,4.320908781000071,458.0,7203.0,50,10000
5556,5556,4.322229629000503,458.0,7204.0,50,10000
5557,5557,4.323692302999916,458.0,7206.0,50,10000
5558,5558,4.325028588999885,458.0,7207.0,50,10000
5559,5559,4.3263325050002095,458.0,7208.0,50,10000
5560,5560,4.327619469000638,458.0,7209.0,50,10000
5561,5561,4.328912444000707,458.0,7210.0,50,10000
5562,5562,4.330209587999889,458.0,7211.0,50,10000
5563,5563,4.3314969729999575,458.0,7212.0,50,10000
5564,5564,4.332795117999922,458.0,7213.0,50,10000
5565,5565,4.3340896560002875,458.0,7214.0,50,10000
5566,5566,4.335373504000017,458.0,7215.0,50,10000
5567,5567,4.336764423000204,458.0,7217.0,50,10000
5568,5568,4.33823854900038,458.0,7218.0,50,10000
5569,5569,4.33967194700017,458.0,7220.0,50,10000
5570,5570,4.341241421000632,458.0,7221.0,50,10000
5571,5571,4.342576966000706,458.0,7222.0,50,10000
5572,5572,4.3437802630005535,458.0,7223.0,50,10000
5573,5573,4.345513094000125,458.0,7225.0,50,10000
5574,5574,4.346816389000196,458.0,7226.0,50,10000
5575,5575,4.348310842000501,458.0,7227.0,50,10000
5576,5576,4.349622622999959,458.0,7228.0,50,10000
5577,5577,4.350903225000366,458.0,7229.0,50,10000
5578,5578,4.352189797999927,458.0,7230.0,50,10000
5579,5579,4.353596296999967,458.0,7231.0,50,10000
5580,5580,4.354989000000387,458.0,7233.0,50,10000
5581,5581,4.356277536000562,458.0,7234.0,50,10000
5582,5582,4.357696277999821,460.0,7236.0,50,10000
5583,5583,4.358987368999806,460.0,7237.0,50,10000
5584,5584,4.3603813039999295,460.0,7239.0,50,10000
5585,5585,4.361659060999955,460.0,7240.0,50,10000
5586,5586,4.362942929000383,460.0,7241.0,50,10000
5587,5587,4.364219424000112,460.0,7242.0,50,10000
5588,5588,4.365502229999947,460.0,7243.0,50,10000
5589,5589,4.366903939000622,460.0,7245.0,50,10000
5590,5590,4.368195201000162,460.0,7246.0,50,10000
5591,5591,4.369484980999914,460.0,7247.0,50,10000
5592,5592,4.37076698600049,460.0,7248.0,50,10000
5593,5593,4.372175258000425,460.0,7250.0,50,10000
5594,5594,4.373460789000092,460.0,7251.0,50,10000
5595,5595,4.374746440999843,460.0,7252.0,50,10000
5596,5596,4.376036399999975,460.0,7253.0,50,10000
5597,5597,4.377324666999812,460.0,7254.0,50,10000
5598,5598,4.3786131730003035,460.0,7255.0,50,10000
5599,5599,4.3798984450004355,460.0,7256.0,50,10000
5600,5600,4.381180639999911,460.0,7257.0,50,10000
5601,5601,4.382469257000594,460.0,7258.0,50,10000
5602,5602,4.383757083000091,460.0,7259.0,50,10000
5603,5603,4.385043846000372,460.0,7260.0,50,10000
5604,5604,4.386334417000398,460.0,7261.0,50,10000
5605,5605,4.387618526000551,460.0,7262.0,50,10000
5606,5606,4.388863081000636,460.0,7263.0,50,10000
5607,5607,4.390182045000074,460.0,7264.0,50,10000
5608,5608,4.3914895779998915,460.0,7265.0,50,10000
5609,5609,4.392786310000702,460.0,7266.0,50,10000
5610,5610,4.39407528799984,460.0,7267.0,50,10000
5611,5611,4.395365117000438,460.0,7268.0,50,10000
5612,5612,4.39665422500002,460.0,7269.0,50,10000
5613,5613,4.39793977699992,460.0,7270.0,50,10000
5614,5614,4.3992302380002,460.0,7271.0,50,10000
5615,5615,4.400517392000438,460.0,7272.0,50,10000
5616,5616,4.4018103670005075,460.0,7273.0,50,10000
5617,5617,4.4030965700003435,460.0,7274.0,50,10000
5618,5618,4.404385298000307,460.0,7275.0,50,10000
5619,5619,4.405674306000037,460.0,7276.0,50,10000
5620,5620,4.406963414000529,460.0,7277.0,50,10000
5621,5621,4.408251780000683,460.0,7278.0,50,10000
5622,5622,4.4095456770000965,460.0,7279.0,50,10000
5623,5623,4.4108347649998905,460.0,7280.0,50,10000
5624,5624,4.412240071000269,460.0,7282.0,50,10000
